TIME,TEMP,HUM,BATT,LIGHT,NOISE_A,PRESS,CCS811_VOCS,CCS811_ECO2,GPS_FIX,GPS_LAT,GPS_LONG,GPS_ALT,GPS_SPEED,GPS_HDOP,GPS_SATNUM,PM_1,PM_25,PM_10
2020-10-01 16:12:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:12:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:12:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:12:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:12:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:12:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:20+02:00,24.3,69.2,98.0,136.0,60.04,100.67,156.0,1425.0,3.0,41.396749,2.194407,73.85,,164.0,12.0,8.0,8.0,31.0
2020-10-01 16:13:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:13:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:20+02:00,24.33,69.1,98.0,136.0,57.22,100.68,153.0,1408.0,3.0,41.396736,2.194436,72.17,,168.0,11.0,4.0,4.0,4.0
2020-10-01 16:14:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:14:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:20+02:00,24.34,69.24,98.0,135.0,36.56,100.67,146.0,1360.0,3.0,41.396746,2.194428,74.31,,165.0,11.0,5.0,5.0,5.0
2020-10-01 16:15:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:15:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:20+02:00,24.31,69.14,98.0,135.0,43.69,100.68,146.0,1360.0,3.0,41.396806,2.194317,62.76,,172.0,11.0,4.0,4.0,4.0
2020-10-01 16:16:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:16:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:20+02:00,24.31,69.23,98.0,136.0,51.99,100.68,136.0,1299.0,3.0,41.396739000000004,2.194325,77.64,,169.0,10.0,5.0,10.0,10.0
2020-10-01 16:17:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:17:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:20+02:00,24.34,69.15,98.0,139.0,37.08,100.68,136.0,1299.0,3.0,41.396741999999996,2.194302,79.29,,174.0,10.0,5.0,6.0,6.0
2020-10-01 16:18:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:18:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:20+02:00,24.33,69.11,98.0,144.0,39.73,100.68,134.0,1281.0,3.0,41.396765,2.194315,82.34,,223.0,9.0,5.0,5.0,5.0
2020-10-01 16:19:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:19:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:20+02:00,24.34,69.06,98.0,149.0,28.93,100.68,134.0,1281.0,3.0,41.396834999999996,2.194359,75.93,,184.0,12.0,7.0,9.0,14.0
2020-10-01 16:20:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:20:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:20+02:00,24.34,68.99,98.0,147.0,39.3,100.68,126.0,1228.0,3.0,41.396752,2.194344,82.71,,229.0,10.0,5.0,5.0,5.0
2020-10-01 16:21:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:21:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:20+02:00,24.34,68.99,98.0,138.0,36.64,100.68,120.0,1191.0,3.0,41.396771,2.194403,82.61,,220.0,10.0,5.0,5.0,5.0
2020-10-01 16:22:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:22:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:20+02:00,24.33,68.98,98.0,134.0,44.24,100.68,120.0,1191.0,3.0,41.396723,2.1943759999999997,78.4,,223.0,9.0,2.0,3.0,3.0
2020-10-01 16:23:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:23:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:20+02:00,24.36,68.9,98.0,139.0,47.97,100.68,122.0,1207.0,3.0,41.396771,2.194402,72.1,,235.0,10.0,7.0,7.0,7.0
2020-10-01 16:24:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:24:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:20+02:00,24.33,68.9,98.0,131.0,47.04,100.68,117.0,1171.0,3.0,41.396701,2.1943740000000003,93.76,,189.0,11.0,4.0,5.0,5.0
2020-10-01 16:25:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:25:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:20+02:00,24.38,68.75,98.0,135.0,36.44,100.68,112.0,1137.0,3.0,41.396714,2.194384,93.2,,203.0,10.0,2.0,2.0,2.0
2020-10-01 16:26:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:26:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:20+02:00,24.37,68.67,98.0,135.0,48.55,100.68,112.0,1137.0,3.0,41.396739000000004,2.194338,88.96,,216.0,10.0,2.0,2.0,2.0
2020-10-01 16:27:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:27:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:20+02:00,24.36,68.95,98.0,135.0,33.1,100.68,111.0,1134.0,3.0,41.396765,2.194332,76.08,,174.0,12.0,9.0,9.0,9.0
2020-10-01 16:28:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:40+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:28:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:40+02:00,24.38,68.77,98.0,137.0,33.38,100.68,112.0,1137.0,3.0,41.396771,2.194382,79.98,,204.0,10.0,7.0,7.0,7.0
2020-10-01 16:29:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:29:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:40+02:00,24.37,68.79,98.0,147.0,57.14,100.68,106.0,1102.0,3.0,41.396765,2.194381,71.28,,208.0,11.0,7.0,7.0,7.0
2020-10-01 16:30:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:30:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:40+02:00,24.41,68.84,98.0,151.0,60.93,100.68,106.0,1102.0,3.0,41.396774,2.194334,82.71,,170.0,12.0,9.0,9.0,9.0
2020-10-01 16:31:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:31:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:40+02:00,24.36,68.88,98.0,150.0,45.4,100.68,106.0,1102.0,3.0,41.396774,2.194334,82.71,,170.0,12.0,5.0,5.0,5.0
2020-10-01 16:32:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:32:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:40+02:00,24.37,68.71,98.0,141.0,38.39,100.68,106.0,1102.0,3.0,41.396755,2.1943580000000003,72.21,,175.0,12.0,7.0,7.0,7.0
2020-10-01 16:33:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:33:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:40+02:00,24.38,68.7,98.0,135.0,40.61,100.68,108.0,1110.0,3.0,41.396762,2.1943639999999998,69.19,,216.0,11.0,13.0,14.0,14.0
2020-10-01 16:34:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:34:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:40+02:00,24.41,68.63,98.0,139.0,42.45,100.68,106.0,1099.0,3.0,41.396762,2.1943639999999998,69.19,,216.0,11.0,3.0,4.0,4.0
2020-10-01 16:35:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:35:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:40+02:00,24.4,68.55,98.0,147.0,64.57,100.69,108.0,1110.0,3.0,41.396741999999996,2.1944209999999997,72.9,,203.0,11.0,8.0,10.0,10.0
2020-10-01 16:36:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:36:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:40+02:00,24.41,68.59,98.0,147.0,48.14,100.68,104.0,1083.0,3.0,41.396741999999996,2.194389,66.68,,205.0,9.0,6.0,6.0,6.0
2020-10-01 16:37:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:37:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:40+02:00,24.46,68.54,98.0,147.0,56.38,100.69,106.0,1099.0,3.0,41.396806,2.194372,83.35,,179.0,10.0,1.0,1.0,1.0
2020-10-01 16:38:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:38:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:40+02:00,24.46,68.57,98.0,138.0,50.44,100.69,106.0,1099.0,3.0,41.396736,2.1943639999999998,75.21,,208.0,10.0,5.0,5.0,5.0
2020-10-01 16:39:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:39:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:35+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:40+02:00,24.41,68.65,98.0,135.0,58.2,100.69,106.0,1099.0,3.0,41.396736,2.194379,87.37,,210.0,10.0,7.0,8.0,8.0
2020-10-01 16:40:45+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:50+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:40:55+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:41:00+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:41:05+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:41:10+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:41:15+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:41:20+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:41:25+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:41:30+02:00,,,,,,,,,,,,,,,,,,
2020-10-01 16:41:35+02:00,,,,,,,,,,,,,,,,,,
